51023001	39.275039	-76.61316	589	278	0	0.001076535	1317	24510230200
51023002	39.277255	-76.610279	503	125	0	0.001416436	1321	24510240300
51023003	39.270983	-76.610781	850	362	0	0.0040606	1317	24510230200
51024001	39.277568	-76.611238	352	135	0	0.001855466	1321	24510240300
51024002	39.276291	-76.611406	317	202	0	0.00098912	1321	24510240300
51024003	39.276656	-76.607536	761	374	0	0.003085228	1321	24510240300
51024004	39.270983	-76.610781	1116	520	0	0.0040606	1317	24510230200
51024005	39.268219	-76.594498	1226	556	0	0.007691547	1319	24510240100
51025001	39.280796	-76.693617	1928	130	0	0.004864441	1324	24510250102
51025002	39.280796	-76.693617	1441	69	0	0.004864441	1324	24510250102
51025003	39.267821	-76.674083	860	314	0	0.003685012	1325	24510250103
51025004	39.263218	-76.650706	1219	426	0	0.005667981	1332	24510250303
51025005	39.254146	-76.644802	1366	194	0	0.005689672	1328	24510250205
51025006	39.262156	-76.63784	823	44	0	0.003060137	1331	24510250301
51025007	39.260878	-76.635034	370	34	0	0.001670435	1331	24510250301
51025008	39.252206	-76.627645	1785	102	0	0.001690229	1330	24510250207
51025009	39.246531	-76.624242	941	36	0	0.002996587	1327	24510250204
51025010	39.252656	-76.620889	1093	42	0	0.007098078	1330	24510250207
51025011	39.236713	-76.607048	374	113	0	0.00086607	1333	24510250401
51025012	39.236713	-76.607048	679	216	0	0.00086607	1333	24510250401
51025013	39.239039	-76.607255	395	124	0	0.001985204	1333	24510250401
51025014	39.228581	-76.598988	689	92	0	0.00332915	1334	24510250402
51025015	39.232033	-76.594068	643	106	0	0.007569909	1334	24510250402
51025016	39.225447	-76.587185	779	240	0	0.015284983	1334	24510250402
